username,page,mode,gender,activity_level,path,date
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
ddead989ebb38989e67c522fb492c8b25c294ededec498a0814fcf29456351d7,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,audit,f,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,2017-04-18
ddead989ebb38989e67c522fb492c8b25c294ededec498a0814fcf29456351d7,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,audit,f,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
ddead989ebb38989e67c522fb492c8b25c294ededec498a0814fcf29456351d7,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/2015cee924c3472cb8c3e6ec83b13077/4ce84023cb1841cdb637a904bdf2cd08,audit,f,30_min_to_5_hr,/2015cee924c3472cb8c3e6ec83b13077/4ce84023cb1841cdb637a904bdf2cd08,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
3fe330910e5f99a1b161bae18cf3b55eb32633302458e27bb1595c6e9ee7bb78,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87,audit,m,under_30_min,/9343693e210b4e8ca7c0482fdc166d27/d469bbfa19454aaf934f4c4c54da6f87,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/de659c7345ea4349a0964f5aea0250eb,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e55c5c8343cb4a4db8bd78944f9fcd1c,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
8d05c904a38bc7e9b8c03583f1c8255204c166a1aa1549276cd048d8b6022bd1,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,verified,f,30_min_to_5_hr,/9343693e210b4e8ca7c0482fdc166d27/cb3a39e734114b14840eda31b9440f71,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/e61d417129fd4973a96142df025ca608,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,verified,m,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/8810d9a17e1d4142a408c8b10ddfc6da,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,2017-04-18
c5794edb5a0f826d163eb5b982ae7836dad563e5ffbfddaf7f0802962a629821,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/4d6255b47eb04127825acb168a27f72d/3fb99b761c4e495784fb02390d4c1c3b,verified,m,30_min_to_5_hr,/4d6255b47eb04127825acb168a27f72d/3fb99b761c4e495784fb02390d4c1c3b,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,2017-04-18
7c829ace546d4c030e81f782c7d998885d2dca1e7a54c645064feb80bffc3eb3,https://courses.edx.org/courses/course-v1:UBCx+PSYC.1x+3T2016/courseware/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,audit,NA,30_min_to_5_hr,/c080216c47394f9591d9b36683747441/3efc4c88b20942a2867e130156740c1d,2017-04-18
